feature,safe_stop_delta,safe_bankruptcy_delta,safe_risky_stop_delta,safe_avg_bet_delta,risky_stop_delta,risky_bankruptcy_delta,risky_risky_stop_delta,risky_avg_bet_delta,classified_as
L28-18947,-0.13333333333333336,0.19999999999999996,-0.13333333333333333,13.000000000000004,-0.033333333333333354,-0.10000000000000003,-0.06666666666666667,-2.833333333333332,neutral
L28-19326,-0.09999999999999999,0.0,-0.26666666666666666,1.5,-0.06666666666666665,0.0,-0.26666666666666666,0.33333333333333215,neutral
L28-19667,0.0,0.10000000000000003,0.0,10.333333333333336,0.03333333333333333,0.0,0.0,-2.5,neutral
L28-19692,,0.2,-0.26666666666666666,10.500000000000002,,0.033333333333333326,-0.09999999999999998,3.333333333333334,neutral
L28-19775,-0.13333333333333333,-0.16666666666666669,0.033333333333333326,-12.666666666666664,-0.13333333333333333,-0.16666666666666669,0.033333333333333326,-15.833333333333332,neutral
L28-19778,-0.16666666666666666,0.033333333333333326,0.0,-0.16666666666666785,-0.13333333333333333,-0.03333333333333338,-0.06666666666666665,3.833333333333332,neutral
L28-19875,0.0,-0.033333333333333326,0.03333333333333334,-2.3333333333333357,-0.16666666666666666,-0.10000000000000003,0.16666666666666669,-3.8333333333333357,neutral
L28-20002,-0.1,-0.16666666666666669,0.13333333333333333,-5.333333333333336,-0.16666666666666666,-0.16666666666666669,-0.06666666666666668,-4.5,neutral
L28-20129,0.033333333333333354,0.1333333333333333,-0.03333333333333334,14.333333333333332,0.0,-0.10000000000000003,-0.1,-1.8333333333333321,neutral
L28-20224,0.0,0.16666666666666669,0.03333333333333333,4.166666666666668,0.03333333333333333,-0.09999999999999998,0.06666666666666667,-6.166666666666668,neutral
L28-20453,0.0,0.1333333333333333,0.0,14.666666666666664,0.03333333333333333,0.29999999999999993,-0.03333333333333333,11.833333333333336,neutral
L28-20555,-0.033333333333333326,0.06666666666666665,-0.09999999999999999,-0.1666666666666714,0.0,-0.033333333333333326,-0.033333333333333326,-10.000000000000004,neutral
L28-20721,0.03333333333333333,-0.1333333333333333,0.03333333333333333,-11.166666666666664,0.0,-0.19999999999999996,0.06666666666666667,-13.166666666666664,safe
L28-20748,,-0.13333333333333336,0.16666666666666669,-10.499999999999996,,-0.033333333333333326,0.1,-5.4999999999999964,neutral
L28-21019,0.03333333333333333,-0.033333333333333326,0.03333333333333333,-3.6666666666666643,0.0,-0.033333333333333326,0.0,1.0000000000000036,safe
L28-21135,0.033333333333333326,0.23333333333333334,0.03333333333333333,16.499999999999996,0.0,0.06666666666666665,0.1,5.666666666666664,neutral
L28-21210,-0.06666666666666668,-0.09999999999999998,0.033333333333333326,-10.333333333333332,-0.1,-0.19999999999999996,0.0,-7.5,neutral
L28-21360,-0.23333333333333334,0.06666666666666671,-0.13333333333333336,-2.0,0.033333333333333326,0.16666666666666669,-0.1,7.333333333333332,neutral
L28-21591,0.0,0.0,0.06666666666666667,-5.166666666666668,0.03333333333333333,0.06666666666666665,0.03333333333333333,0.0,neutral
L28-21684,0.0,0.08275862068965512,0.0,1.9540229885057485,0.0,-0.05057471264367819,0.03333333333333333,-4.879310344827587,neutral
L28-21750,-0.03333333333333333,0.09999999999999998,0.0,-0.16666666666666785,-0.03333333333333333,0.29999999999999993,0.0,18.833333333333332,risky
L28-21775,-0.09999999999999999,-0.06666666666666665,0.06666666666666667,-3.0,0.0,-0.06666666666666665,0.0,-0.16666666666666785,neutral
L28-22022,,-0.23333333333333334,0.0,-3.333333333333332,,-0.06666666666666665,0.0,7.5,neutral
L28-22024,0.033333333333333354,-0.16666666666666669,-0.16666666666666669,-0.6666666666666643,0.1,-0.13333333333333336,-0.13333333333333333,-1.3333333333333321,safe
L28-22086,0.0,-0.033333333333333326,0.06666666666666667,4.333333333333332,0.0,-0.16666666666666663,0.03333333333333333,-6.833333333333332,neutral
L28-22377,-0.13333333333333333,0.0,-0.033333333333333326,-1.6666666666666643,-0.09999999999999999,0.10000000000000003,-0.13333333333333333,5.833333333333336,risky
L28-22597,-0.033333333333333354,-0.13333333333333336,-0.13333333333333333,-0.3333333333333357,-0.033333333333333354,0.033333333333333326,-0.06666666666666665,-2.0,risky
L28-22604,0.033333333333333326,-0.1333333333333333,-0.16666666666666669,-9.0,-0.033333333333333326,-0.09999999999999998,-0.06666666666666668,-3.0,safe
L28-22933,-0.2,0.13333333333333336,0.0,0.3333333333333357,-0.06666666666666668,0.10000000000000003,-0.1,6.666666666666668,risky
L28-23094,-0.03333333333333333,0.033333333333333326,-0.03333333333333333,-2.333333333333332,-0.03333333333333333,-0.06666666666666665,0.03333333333333333,1.6666666666666679,neutral
L28-23125,0.0,-0.049425287356321845,0.0,-4.218390804597703,0.03333333333333333,-0.01609195402298852,0.03333333333333333,-7.051724137931036,neutral
L28-23202,0.0,-0.23333333333333328,0.03333333333333333,-8.0,-0.03333333333333333,-0.16666666666666663,0.03333333333333333,-5.166666666666664,neutral
L28-23371,0.1,0.23333333333333334,-0.16666666666666669,10.833333333333336,0.0,0.23333333333333334,-0.13333333333333333,16.000000000000004,neutral
L28-23466,0.0,0.06666666666666665,0.0,11.333333333333336,0.0,0.033333333333333326,0.06666666666666667,0.6666666666666679,neutral
L28-23679,,0.0,-0.09999999999999999,-3.666666666666668,,0.10000000000000003,-0.09999999999999999,-0.3333333333333357,neutral
L28-23866,-0.09999999999999999,0.16666666666666669,-0.1,6.166666666666664,-0.033333333333333326,0.033333333333333326,-0.13333333333333333,4.333333333333332,risky
L28-23973,-0.23333333333333334,-0.033333333333333326,-0.03333333333333334,-8.0,-0.19999999999999998,0.0,-0.03333333333333334,-9.166666666666668,neutral
L28-2412,-0.16666666666666666,-0.10000000000000003,0.1,-3.5,-0.06666666666666665,0.033333333333333326,-0.03333333333333334,5.0,risky
L28-24474,0.03333333333333333,-0.019540229885057436,0.1,-2.40804597701149,0.0,-0.05287356321839076,0.03333333333333333,0.09195402298851008,safe
L28-24601,-0.1,-0.06666666666666671,-0.09999999999999999,0.6666666666666679,-0.1,-0.10000000000000003,0.0,-11.166666666666664,neutral
L28-24738,-0.06666666666666667,-0.033333333333333326,0.033333333333333326,-3.833333333333332,-0.1,0.23333333333333334,0.0,3.0,risky
L28-24847,0.06666666666666668,-0.06666666666666671,-0.03333333333333333,-7.166666666666668,-0.033333333333333326,0.09999999999999998,0.03333333333333334,-1.3333333333333357,safe
L28-25198,-0.23333333333333334,-0.06666666666666665,-0.06666666666666668,2.833333333333332,-0.16666666666666666,-0.09999999999999998,0.033333333333333326,0.33333333333333215,neutral
L28-2552,-0.06666666666666665,0.0,0.0,1.6666666666666679,0.033333333333333354,0.1333333333333333,-0.1,5.333333333333332,neutral
L28-25585,0.0,0.10000000000000003,0.03333333333333333,-3.833333333333332,0.0,0.13333333333333336,0.03333333333333333,-0.8333333333333321,neutral
L28-25651,,0.06666666666666671,-0.06666666666666667,3.5,,0.033333333333333326,0.0,1.6666666666666643,neutral
L28-25712,-0.1,0.1333333333333333,-0.13333333333333336,11.833333333333336,-0.13333333333333333,-0.2,-0.13333333333333336,-8.166666666666668,neutral
L28-25780,-0.06666666666666665,-0.06666666666666665,0.06666666666666667,-2.6666666666666643,-0.033333333333333326,-0.16666666666666669,0.06666666666666667,-8.166666666666664,neutral
L28-25828,0.0,0.2,0.0,9.833333333333332,0.06666666666666665,0.2,-0.06666666666666667,11.0,neutral
L28-26045,-0.033333333333333326,0.06666666666666665,-0.033333333333333326,2.833333333333332,-0.13333333333333333,0.06666666666666665,0.0,1.1666666666666643,risky
L28-26060,-0.06666666666666667,0.10000000000000003,0.0,3.6666666666666643,-0.1,0.2,-0.1,1.3333333333333321,risky
L28-2611,-0.06666666666666665,0.1333333333333333,-0.16666666666666669,20.666666666666668,-0.09999999999999999,-0.06666666666666671,-0.033333333333333354,5.666666666666668,neutral
L28-26145,-0.03333333333333333,-0.19999999999999996,0.03333333333333333,-10.666666666666664,-0.03333333333333333,-0.23333333333333328,0.0,-13.166666666666664,neutral
L28-2617,-0.2,0.0,-0.1,-1.6666666666666679,-0.033333333333333354,-0.09999999999999998,0.033333333333333326,-4.833333333333336,neutral
L28-26325,0.06666666666666667,-0.16666666666666669,0.0,-4.5,0.0,0.0,0.03333333333333333,0.0,safe
L28-26357,0.0,0.3,-0.1,7.666666666666668,0.09999999999999999,0.13333333333333336,-0.1,4.666666666666664,neutral
L28-26534,-0.033333333333333326,-0.1333333333333333,0.033333333333333326,-6.833333333333332,0.0,-0.23333333333333334,0.0,-10.166666666666668,neutral
L28-26792,0.03333333333333333,-0.16666666666666663,0.03333333333333333,-9.333333333333332,0.0,0.033333333333333326,0.03333333333333333,-0.1666666666666643,safe
L28-26998,0.0,-0.11264367816091952,0.03333333333333333,-3.4482758620689644,0.0,0.2206896551724138,0.06666666666666667,10.051724137931036,neutral
L28-27150,-0.1,-0.13333333333333336,0.03333333333333334,-3.3333333333333357,-0.13333333333333336,-0.06666666666666665,0.0,5.0,neutral
L28-27328,0.0,-0.16666666666666663,0.0,-6.166666666666664,0.0,-0.1333333333333333,0.0,-14.166666666666664,neutral
L28-27342,0.0,-0.1333333333333333,0.03333333333333333,-1.0,0.0,-0.1333333333333333,0.06666666666666667,-2.666666666666668,neutral
L28-27722,-0.16666666666666666,0.033333333333333326,0.03333333333333334,6.333333333333336,-0.1333333333333333,-0.23333333333333334,0.06666666666666667,-1.6666666666666679,neutral
L28-27734,0.0,0.16666666666666663,0.0,7.833333333333332,0.03333333333333333,0.1333333333333333,-0.03333333333333333,12.166666666666668,neutral
L28-28009,-0.13333333333333336,0.23333333333333334,-0.16666666666666669,5.5,-0.033333333333333354,0.23333333333333334,-0.2,1.6666666666666679,risky
L28-28026,0.0,0.06666666666666671,0.0,-4.166666666666664,0.0,0.13333333333333336,0.03333333333333333,5.833333333333332,neutral
L28-28136,0.03333333333333334,0.10000000000000003,-0.06666666666666668,0.1666666666666643,0.09999999999999999,0.10000000000000003,-0.03333333333333334,6.666666666666668,neutral
L28-28158,,0.033333333333333326,-0.09999999999999999,-0.6666666666666643,,0.06666666666666665,-0.09999999999999999,-2.6666666666666643,neutral
L28-28237,0.1,-0.06666666666666665,0.033333333333333326,-1.0,0.0,0.0,-0.1,-0.5,safe
L28-28323,,0.0,-0.1,4.833333333333332,,0.033333333333333326,-0.23333333333333334,4.333333333333332,neutral
L28-28476,-0.06666666666666667,-0.06666666666666671,-0.033333333333333326,-10.5,0.033333333333333326,-0.06666666666666671,0.033333333333333326,-7.166666666666668,neutral
L28-28733,-0.16666666666666669,0.16666666666666663,-0.16666666666666666,0.0,-0.06666666666666668,-0.03333333333333338,-0.16666666666666666,-5.333333333333332,neutral
L28-2879,,-0.033333333333333326,-0.09999999999999999,-2.9999999999999964,,0.06666666666666665,-0.13333333333333333,2.6666666666666714,neutral
L28-2888,-0.06666666666666668,-0.033333333333333326,-0.13333333333333333,-3.5,0.1,0.09999999999999998,-0.13333333333333333,5.5,neutral
L28-28899,0.033333333333333354,0.0,0.033333333333333326,0.5,0.06666666666666668,0.0,0.0,7.666666666666668,neutral
L28-29030,0.1,-0.06666666666666665,0.03333333333333333,5.166666666666664,0.0,-0.19999999999999996,0.06666666666666667,2.333333333333332,safe
L28-29059,0.0,-0.13333333333333336,0.16666666666666666,-6.0,0.03333333333333333,0.0,0.03333333333333333,-2.333333333333332,neutral
L28-29416,-0.033333333333333326,0.0,-0.06666666666666667,2.333333333333332,0.06666666666666668,0.09999999999999998,0.0,13.499999999999996,neutral
L28-29721,0.0,-0.06666666666666665,0.0,5.166666666666664,0.0,-0.06666666666666665,0.06666666666666667,10.499999999999996,neutral
L28-29835,-0.033333333333333326,0.10000000000000003,0.0,5.333333333333332,0.0,0.10000000000000003,-0.033333333333333326,3.0,neutral
L28-29851,-0.0011494252873563218,-0.033333333333333326,0.03333333333333333,-3.3333333333333357,-0.0011494252873563218,0.09999999999999998,0.03333333333333333,2.333333333333332,risky
L28-29993,0.0,-0.03333333333333338,-0.033333333333333354,2.166666666666668,0.0,0.06666666666666665,-0.06666666666666668,1.5,neutral
L28-30332,-0.06666666666666665,0.13333333333333336,-0.06666666666666668,9.666666666666664,-0.06666666666666665,0.2,-0.13333333333333336,10.666666666666664,risky
L28-30420,,0.0,0.06666666666666667,-1.6666666666666679,,0.0,0.03333333333333334,-3.8333333333333357,neutral
L28-30607,0.0,-0.1333333333333333,-0.03333333333333333,-8.666666666666668,0.06666666666666667,0.033333333333333326,0.0,-1.8333333333333357,neutral
L28-30620,0.0,0.09999999999999998,0.06666666666666667,11.666666666666668,0.0,-0.033333333333333326,0.06666666666666667,-0.5,neutral
L28-30751,0.1,-0.033333333333333326,0.0,1.0,0.033333333333333326,-0.16666666666666669,0.03333333333333334,-1.5,safe
L28-311,,0.09999999999999998,-0.16666666666666666,-1.1666666666666643,,0.19999999999999996,-0.13333333333333333,4.333333333333332,neutral
L28-3145,-0.19999999999999998,0.13333333333333336,-0.06666666666666667,8.833333333333336,-0.23333333333333334,0.10000000000000003,-0.033333333333333326,13.5,risky
L28-31566,0.0,-0.033333333333333326,0.06666666666666667,-1.1666666666666714,0.0,-0.09999999999999998,0.03333333333333333,-11.000000000000004,neutral
L28-3164,0.0,-0.09999999999999998,0.03333333333333334,1.0,-0.06666666666666667,-0.09999999999999998,0.0,1.1666666666666643,neutral
L28-31643,0.1,0.03333333333333338,0.0,2.166666666666668,0.0,-0.06666666666666665,-0.03333333333333334,-0.1666666666666643,neutral
L28-31832,,0.06666666666666665,-0.13333333333333333,4.166666666666668,,0.10000000000000003,-0.033333333333333326,1.8333333333333357,neutral
L28-31956,-0.033333333333333354,-0.09999999999999998,-0.1,2.0,-0.033333333333333354,-0.16666666666666669,0.033333333333333326,-6.0,neutral
L28-32096,0.06666666666666668,-0.033333333333333326,-0.06666666666666665,-0.8333333333333357,0.033333333333333326,0.06666666666666665,-0.13333333333333333,-2.3333333333333357,safe
L28-3226,0.0,-0.10000000000000003,0.06666666666666667,-5.166666666666668,0.16666666666666669,0.06666666666666665,0.13333333333333333,-4.5,neutral
L28-32315,0.0,-0.16666666666666669,-0.03333333333333333,-13.666666666666664,0.0,-0.1333333333333333,0.03333333333333333,-2.333333333333332,neutral
L28-32612,,0.033333333333333326,0.03333333333333333,-7.5,,0.06666666666666665,0.03333333333333333,1.0,neutral
L28-32640,-0.16666666666666666,0.16666666666666669,-0.033333333333333354,12.999999999999998,-0.09999999999999998,0.16666666666666669,-0.1,7.333333333333334,risky
L28-3341,-0.033333333333333326,0.13333333333333336,-0.06666666666666665,-1.6666666666666679,-0.06666666666666665,0.16666666666666669,-0.033333333333333326,11.833333333333336,risky
L28-3343,0.0,0.0,0.03333333333333333,-17.666666666666668,0.0,-0.23333333333333334,0.03333333333333333,-18.666666666666668,neutral
L28-3549,-0.033333333333333326,-0.1333333333333333,-0.06666666666666665,-5.333333333333336,-0.09999999999999999,-0.06666666666666665,0.0,-6.5,neutral
L28-3661,0.033333333333333326,0.09999999999999998,-0.23333333333333334,2.3333333333333357,-0.06666666666666667,0.09999999999999998,-0.13333333333333333,9.166666666666668,risky
L28-3681,0.034482758620689655,-0.09999999999999998,0.0,-3.166666666666668,0.03333333333333333,-0.1333333333333333,0.03333333333333333,1.6666666666666643,safe
L28-3820,-0.16666666666666669,0.23333333333333334,0.0,12.333333333333336,-0.06666666666666668,0.06666666666666671,0.1,7.5,risky
L28-3914,,0.13333333333333336,-0.06666666666666667,4.833333333333336,,0.06666666666666665,0.06666666666666668,2.3333333333333357,neutral
L28-3927,-0.033333333333333326,0.10000000000000003,-0.06666666666666668,2.3333333333333357,-0.06666666666666667,0.0,-0.13333333333333336,-0.33333333333333215,neutral
L28-412,,-0.06666666666666671,-0.16666666666666669,-5.333333333333332,,-0.033333333333333326,-0.2,-9.166666666666668,neutral
L28-4558,0.034482758620689655,-0.2666666666666666,-0.03333333333333333,-7.833333333333336,0.0,-0.2666666666666666,0.06666666666666668,-17.333333333333332,safe
L28-498,-0.03333333333333333,0.09999999999999998,0.0,14.666666666666668,-0.03333333333333333,0.09999999999999998,0.03333333333333333,15.833333333333332,risky
L28-5039,0.0,-0.1333333333333333,0.1,-8.666666666666664,0.03333333333333333,-0.16666666666666669,0.1,-8.166666666666664,neutral
L28-505,0.03333333333333333,0.033333333333333326,0.03333333333333333,-1.1666666666666679,0.0,0.06666666666666665,0.06666666666666667,1.0,neutral
L28-522,0.033333333333333326,0.09999999999999998,-0.13333333333333333,5.166666666666668,-0.1,0.06666666666666665,0.0,5.833333333333336,risky
L28-5266,-0.09999999999999999,0.06666666666666665,-0.06666666666666668,-2.1666666666666643,-0.06666666666666665,0.2,-0.16666666666666669,6.833333333333336,risky
L28-5277,0.0,0.16666666666666663,0.06666666666666667,6.333333333333332,0.0,-0.06666666666666671,0.03333333333333333,-1.5,neutral
L28-5400,0.03333333333333333,0.13333333333333336,-0.2,14.5,0.03333333333333333,-0.06666666666666665,-0.16666666666666666,2.333333333333332,neutral
L28-5659,-0.033333333333333326,0.06666666666666671,-0.033333333333333326,4.5,0.033333333333333354,0.3,-0.13333333333333333,15.499999999999996,neutral
L28-5942,-0.06666666666666665,-0.09999999999999998,-0.06666666666666665,-9.833333333333332,-0.23333333333333334,0.033333333333333326,0.0,-7.666666666666668,risky
L28-5994,0.0,0.0,0.06666666666666667,2.833333333333332,0.034482758620689655,0.06666666666666665,0.06666666666666667,4.0,neutral
L28-6034,0.0,0.3,0.13333333333333333,19.833333333333332,0.03333333333333333,0.26666666666666666,0.06666666666666667,9.166666666666664,neutral
L28-6102,0.0,0.033333333333333326,0.0,-3.0,0.0,-0.06666666666666665,0.03333333333333333,-6.333333333333332,neutral
L28-6257,0.0,0.13333333333333336,-0.13333333333333333,2.1666666666666643,0.03333333333333334,0.16666666666666669,-0.13333333333333333,-1.6666666666666679,neutral
L28-640,-0.26666666666666666,0.0,-0.033333333333333326,0.8333333333333321,-0.19999999999999998,0.3333333333333333,-0.06666666666666665,11.833333333333332,risky
L28-6418,0.0,0.09999999999999998,0.06666666666666667,11.5,0.0,-0.06666666666666665,0.13333333333333333,2.333333333333332,neutral
L28-6525,-0.2,-0.10000000000000003,-0.06666666666666665,-12.0,-0.16666666666666669,0.09999999999999998,-0.09999999999999999,-2.666666666666668,risky
L28-6711,0.0,0.10000000000000003,0.03333333333333333,10.0,0.0,0.03333333333333338,0.06666666666666667,6.833333333333332,neutral
L28-6777,-0.06666666666666665,0.09999999999999998,0.03333333333333334,7.833333333333332,-0.033333333333333326,0.1333333333333333,-0.03333333333333333,6.166666666666668,risky
L28-6902,0.0,0.0,0.06666666666666667,-5.333333333333336,-0.03333333333333333,0.06666666666666665,0.0,-3.5,risky
L28-7007,,0.1333333333333333,-0.2,3.0,,0.1333333333333333,-0.1,-1.0,neutral
L28-7159,0.0,-0.09999999999999998,-0.1,-16.0,0.033333333333333326,-0.16666666666666669,0.0,-23.166666666666668,neutral
L28-7397,0.0,0.0,0.0,-2.4999999999999964,0.0,-0.06666666666666671,0.06666666666666667,-7.333333333333332,neutral
L28-7399,-0.1,0.16666666666666669,-0.13333333333333333,-0.6666666666666679,0.0,0.2,-0.09999999999999999,-0.16666666666666785,neutral
L28-7675,-0.26666666666666666,0.09999999999999998,0.0,5.666666666666668,-0.16666666666666666,0.16666666666666663,-0.13333333333333333,16.500000000000004,risky
L28-810,0.0,0.0,0.0,-7.333333333333332,0.06666666666666667,-0.033333333333333326,0.0,-4.0,neutral
L28-8277,,-0.16666666666666669,-0.16666666666666666,-10.666666666666664,,0.0,-0.13333333333333333,4.166666666666668,neutral
L28-8378,-0.1,0.19999999999999996,-0.1,4.166666666666664,-0.06666666666666668,0.0,-0.06666666666666668,-10.666666666666668,neutral
L28-8609,0.1,0.13333333333333336,-0.13333333333333336,-0.5,-0.06666666666666667,0.2,-0.2,6.666666666666664,risky
L28-8666,-0.06666666666666668,0.0,0.033333333333333326,-11.333333333333332,-0.13333333333333336,-0.03333333333333338,0.1,-6.0,neutral
L28-8726,,-0.033333333333333326,0.0,-9.333333333333336,,0.2666666666666666,0.0,10.499999999999996,neutral
L28-8910,-0.16666666666666666,0.13333333333333336,0.0,8.333333333333336,-0.1,-0.033333333333333326,0.06666666666666667,-1.5,neutral
L28-8916,-0.1,0.13333333333333336,-0.1,4.166666666666664,-0.033333333333333354,0.10000000000000003,-0.033333333333333326,0.33333333333333215,risky
L28-9091,0.0,0.0,0.03333333333333333,-0.8333333333333357,0.0,-0.16666666666666669,0.06666666666666667,-5.333333333333332,neutral
L28-9128,0.03333333333333333,0.2,-0.06666666666666667,8.333333333333336,0.03333333333333333,0.13333333333333336,-0.1,2.5,neutral
L28-9412,0.06666666666666665,0.26666666666666666,0.06666666666666665,14.666666666666668,0.0,0.0,-0.03333333333333334,-0.3333333333333357,neutral
L28-9744,0.0,-0.09999999999999998,0.03333333333333333,-4.4999999999999964,0.03333333333333333,0.033333333333333326,0.0,10.666666666666671,neutral
L28-9890,0.03333333333333333,-0.19999999999999996,0.03333333333333333,-1.3333333333333357,0.03333333333333333,-0.16666666666666663,0.06666666666666667,0.1666666666666643,safe
L28-9997,-0.16666666666666669,-0.1333333333333333,0.1,-5.333333333333332,-0.16666666666666669,-0.033333333333333326,0.03333333333333333,-1.1666666666666643,neutral
L29-10029,0.30000000000000004,-0.16666666666666663,0.0,-3.0,0.30000000000000004,-0.2,0.19999999999999998,-3.6666666666666643,safe
L29-10238,0.43333333333333335,-0.2,0.16666666666666669,-13.333333333333332,0.33333333333333337,-0.2,0.09999999999999999,-10.333333333333332,safe
L29-10626,0.034482758620689655,-0.3333333333333333,0.1,-18.833333333333336,0.034482758620689655,-0.2,0.06666666666666667,-13.833333333333332,safe
L29-10657,0.0011494252873563218,0.16666666666666663,0.0,13.333333333333332,-0.03333333333333333,-0.03333333333333338,0.0,-3.3333333333333357,neutral
L29-10691,,-0.13333333333333336,0.16666666666666666,-5.333333333333332,,-0.30000000000000004,0.13333333333333333,-12.666666666666666,neutral
L29-10943,0.3666666666666667,-0.06666666666666665,0.16666666666666666,-5.000000000000002,0.2333333333333333,-0.033333333333333326,0.1,-0.5,safe
L29-11143,0.43333333333333335,-0.033333333333333326,0.06666666666666665,-6.666666666666668,0.19999999999999998,-0.06666666666666665,0.0,-0.16666666666666785,safe
L29-11237,0.16666666666666663,-0.06666666666666671,0.09999999999999999,3.5000000000000036,0.16666666666666663,-0.2,0.09999999999999999,-13.333333333333332,safe
L29-11424,0.19999999999999998,-0.033333333333333326,0.1,-6.833333333333336,0.2666666666666666,0.033333333333333326,0.1,0.33333333333333215,safe
L29-11474,0.4666666666666667,-0.16666666666666663,0.16666666666666666,-3.9999999999999982,0.33333333333333337,0.0,0.0,5.0,safe
L29-1165,0.26666666666666666,0.033333333333333326,0.0,2.333333333333332,0.4666666666666667,0.06666666666666665,0.0,8.0,neutral
L29-11956,0.19999999999999998,-0.26666666666666666,0.13333333333333333,-17.000000000000004,0.2666666666666666,-0.2,0.06666666666666668,-14.000000000000004,safe
L29-12343,0.0,0.0,0.03333333333333333,9.666666666666668,0.0,-0.26666666666666666,0.03333333333333333,-6.166666666666668,neutral
L29-124,0.2,-0.16666666666666669,0.2333333333333333,-8.0,0.2,-0.2,0.033333333333333326,-14.666666666666668,safe
L29-1280,0.06666666666666665,-0.16666666666666669,0.1,-11.333333333333332,0.1333333333333333,-0.23333333333333334,0.13333333333333333,-12.999999999999996,safe
L29-12803,0.0,-0.18620689655172412,0.034482758620689655,-8.557471264367816,0.0,-0.28965517241379307,0.034482758620689655,-7.178160919540229,neutral
L29-12918,0.0,0.06666666666666665,0.0,4.0,0.0,-0.2,0.03333333333333333,-3.5,neutral
L29-13070,0.33333333333333337,0.10000000000000003,0.06666666666666668,5.5,0.33333333333333337,-0.1333333333333333,0.06666666666666668,-4.666666666666668,neutral
L29-13163,-0.03218390804597701,0.033333333333333326,0.03333333333333333,0.6666666666666679,-0.06666666666666667,-0.033333333333333326,0.0,1.1666666666666679,neutral
L29-13187,0.30000000000000004,-0.33333333333333337,0.1,-14.000000000000002,0.2333333333333333,-0.26666666666666666,0.0,-9.666666666666668,safe
L29-13388,-0.06666666666666667,0.03333333333333338,0.03333333333333333,7.0000000000000036,-0.06666666666666667,-0.09999999999999998,0.06666666666666667,-8.5,neutral
L29-13425,0.2666666666666666,-0.09999999999999998,0.0,-8.5,0.4,-0.06666666666666665,-0.033333333333333354,-7.666666666666668,safe
L29-13502,0.2,-0.23333333333333334,0.2,-20.833333333333336,0.3,-0.16666666666666669,0.06666666666666667,-20.166666666666664,safe
L29-13511,0.39999999999999997,0.0,0.0,-2.3333333333333357,0.16666666666666663,-0.09999999999999998,0.06666666666666668,-1.8333333333333357,neutral
L29-13584,0.09999999999999998,0.16666666666666669,-0.033333333333333326,1.1666666666666643,0.39999999999999997,-0.1,0.19999999999999998,-8.333333333333334,neutral
L29-13672,0.034482758620689655,0.06666666666666665,0.03333333333333333,2.333333333333332,0.0,-0.03333333333333338,0.0,3.9999999999999964,neutral
L29-13805,0.30000000000000004,-0.23333333333333334,0.43333333333333335,-20.833333333333336,0.33333333333333337,-0.2,0.13333333333333333,-6.333333333333332,safe
L29-13895,,-0.1333333333333333,0.13333333333333333,-7.0,,0.13333333333333336,0.0,10.0,neutral
L29-13909,0.2666666666666666,-0.16666666666666669,0.16666666666666669,-4.0,0.2333333333333333,-0.06666666666666665,0.06666666666666667,-4.333333333333332,safe
L29-13931,0.09999999999999998,-0.1333333333333333,0.16666666666666666,-2.666666666666668,0.26666666666666666,-0.06666666666666665,0.16666666666666666,-3.3333333333333357,safe
L29-13995,-0.034482758620689655,-0.13333333333333336,0.03333333333333333,-7.333333333333336,0.0012315270935960576,0.09999999999999998,0.06666666666666667,6.666666666666668,neutral
L29-14045,0.03809523809523809,-0.22298850574712642,0.0,-2.9942528735632195,0.003703703703703702,-0.1333333333333333,0.0,-1.8333333333333357,safe
L29-14298,0.33333333333333337,0.06666666666666665,-0.06666666666666668,-2.166666666666668,0.30000000000000004,-0.2,0.06666666666666665,-11.333333333333336,neutral
L29-14300,0.0,-0.10000000000000003,0.03333333333333333,-12.666666666666668,0.0,0.0,0.1,-9.5,neutral
L29-14562,0.4,0.06666666666666671,0.13333333333333336,-0.5,0.33333333333333337,-0.033333333333333326,0.13333333333333336,0.33333333333333215,neutral
L29-14699,0.3666666666666667,-0.033333333333333326,-0.1,-2.166666666666668,0.33333333333333337,-0.033333333333333326,-0.033333333333333354,-0.33333333333333215,safe
L29-15386,0.0,-0.13333333333333336,0.0,-0.6666666666666679,0.19999999999999998,-0.2,-0.1,-6.666666666666668,neutral
L29-15408,,0.03333333333333338,0.16666666666666669,5.5,,-0.06666666666666665,0.2,-6.166666666666666,neutral
L29-15892,,0.06666666666666665,0.16666666666666669,1.6666666666666679,,0.23333333333333334,-0.13333333333333333,7.0,neutral
L29-1593,0.3666666666666667,-0.033333333333333326,0.16666666666666666,-4.5,0.5333333333333333,0.06666666666666665,-0.033333333333333326,-3.0,safe
L29-1624,0.23333333333333334,-0.06666666666666671,0.033333333333333326,-2.833333333333332,0.16666666666666663,-0.23333333333333336,0.0,-12.5,safe
L29-16368,0.13333333333333336,-0.23333333333333334,0.06666666666666665,-12.999999999999998,0.13333333333333336,-0.23333333333333334,0.1,-7.666666666666664,safe
L29-16384,0.2333333333333333,-0.3333333333333333,0.13333333333333333,-7.0,0.4,-0.26666666666666666,0.0,-6.666666666666668,safe
L29-1639,0.23333333333333336,-0.2,0.13333333333333333,-11.000000000000004,0.16666666666666666,-0.09999999999999998,0.1,-8.000000000000004,safe
L29-16616,0.16666666666666666,-0.26666666666666666,0.033333333333333326,-14.499999999999996,0.30000000000000004,-0.3,0.13333333333333333,-14.999999999999996,safe
